610nm,680nm,730nm,760nm,810nm,860nm,fruit,brix,ripeness,moisture,defect,fungus,grade
0.39421399748031466,0.41651436537097153,0.40284639896529006,0.6530957663980348,0.4397725539862762,0.6487174886639456,strawberry,13.56,10,85.79,0,0,B
0.39080514593178595,0.42028374841897537,0.423681596966166,0.667525236606368,0.4039983976242218,0.6659804592850233,strawberry,10.66,8,90.72,0,0,A
0.38788823549406004,0.4148492014815155,0.4159861534015114,0.6571427919814852,0.4115581556618225,0.6546707251898677,strawberry,4.29,6,83.34,0,1,C
0.3965535831007091,0.3927496770799978,0.429340702210931,0.6262667029787087,0.41781558694423226,0.6120770255598205,strawberry,9.47,9,76.23,1,1,C
0.41434228716363863,0.39907952825508275,0.4224258447778395,0.6430731973197757,0.4353099254948815,0.6639892213655131,strawberry,13.81,10,86.68,0,0,B
0.4149564413703347,0.4106939266970574,0.4196291954140454,0.6581603535146868,0.43049900250158596,0.6369490722373501,strawberry,13.68,10,83.4,1,0,B
0.4007444525835122,0.38035445995081124,0.42443938641181733,0.6530433974544387,0.41529038871182045,0.6510084746829984,strawberry,7.5,6,86.96,1,0,B
0.39577739345725715,0.410117204390315,0.42061065145510035,0.6512033070088824,0.43711287297959905,0.6448980060962325,strawberry,10.64,8,84.25,1,0,B
0.40994339902078414,0.39215130117793817,0.4208852645149004,0.6761764094598972,0.4123029796934782,0.6747504826097158,strawberry,5.89,5,93.13,0,0,B
0.40181035129597004,0.4117786193880858,0.41210997459768856,0.682669499671593,0.404614403096961,0.6587236396361896,strawberry,7.73,6,90.79,0,0,B
0.4071226463547052,0.42598303927269315,0.40601056206139396,0.6385944902534494,0.4080523167220956,0.6196333118564331,strawberry,3.13,5,79.42,1,1,C
0.395723204018762,0.4124286954960374,0.4018182890948754,0.6405595065100358,0.41929784919543983,0.6383344251753218,strawberry,4.59,6,78.52,1,1,C
0.41959411342388286,0.37974954237002534,0.4176937604733004,0.6618809786242755,0.4216590942429336,0.674884215511029,strawberry,10.23,8,89.13,0,0,B
0.38459877588942715,0.39475150688613214,0.4395159889499354,0.6486774343759292,0.4332867241018832,0.6630551757596039,strawberry,13.73,10,84.44,0,0,B
0.40337861524125773,0.4066752096450716,0.3900353726582274,0.6341418969933382,0.41286689537807597,0.6676792992459407,strawberry,4.56,6,84.19,0,1,C
0.3955184925371821,0.39047604789610535,0.43328587081088743,0.6323380945107356,0.41970680285949546,0.6257482278843944,strawberry,7.36,8,79.44,1,1,C
0.4162132343481651,0.38027543267962893,0.421478342488056,0.6590786280076104,0.42248780553812065,0.675726615600632,strawberry,11.94,9,87.37,0,0,B
0.3807146498287849,0.4164785998487345,0.39575591070318694,0.6389695932618804,0.41473295415918765,0.6531019279783344,strawberry,2.9,5,82.66,1,1,C
0.4149878600026483,0.4052521122339023,0.4289102479759115,0.6572696131945326,0.41990934934767266,0.637712202649631,strawberry,10.3,8,85.68,1,0,B
0.41395352929756957,0.3964106407375774,0.4155509630499229,0.6461324682030698,0.4155481801985627,0.6619224371829056,strawberry,10.52,8,90.57,0,0,A
0.40199582111088517,0.3987388222676901,0.41404106625711434,0.6466175267038927,0.40937794203417205,0.6778195695725558,strawberry,6.04,5,92.98,0,0,B
0.39248692082565484,0.383459435112084,0.4119899875528644,0.6490638022254952,0.4280038905067066,0.6744369761933338,strawberry,13.39,10,86.95,0,0,B
0.39212392989444855,0.39756044509720245,0.4265255131802235,0.6677328708048399,0.4321755857257643,0.662328458073741,strawberry,10.56,8,89.39,0,0,B
0.4018486433008875,0.4089553395978107,0.4212944345834475,0.6925403210929494,0.4099627393707182,0.675797276151095,strawberry,5.68,5,93.68,0,0,B
0.39740266247010103,0.39811734937566007,0.39814579268317185,0.6296235212599203,0.3918373561816687,0.6483709602520048,strawberry,2.87,5,79.94,1,1,C
0.38237872755596664,0.3944611739856145,0.418244317637684,0.6511934164508327,0.4110256429219371,0.6560431133195739,strawberry,3.53,5,84.91,0,1,C
0.3991709719340811,0.405415807420048,0.4177469573338003,0.6786861714993077,0.41885094837950826,0.6703200899820041,strawberry,10.58,8,89.95,0,0,B
0.411120125227582,0.38683269845094237,0.4396421945798971,0.6542210873569417,0.4296049934081835,0.6642018399543325,strawberry,13.11,10,87.76,0,0,B
